"year","name","college","pos","height_in","weight_lbs","wonderlic","x40_yard","bench_press","vert_leap_in","broad_jump_in","shuttle","x3cone"
2013,"Mychal Rivera","Tennessee","TE",75.25,242,NA,4.81,17,31,112,4.43,7.17
2013,"Nickell Robey","Southern California","CB",67.25,169,NA,4.53,10,37.5,127,4.09,6.74
2013,"Denard Robinson","Michigan","WR",70.5,199,NA,4.43,NA,36.5,123,4.22,7.09
2013,"DaRick Rogers","Tennessee Tech","WR",74.5,217,NA,4.52,10,39.5,132,4.06,6.71
2013,"Robbie Rouse","Frenso State (CA)","RB",65.75,190,NA,4.8,15,34,114,4.25,6.97
2013,"Logan Ryan","Rutgers","CB",71.13,191,NA,4.56,14,32.5,116,4.06,6.69
2013,"Etienne Sabino","Ohio State","OLB",74,247,NA,4.75,24,NA,114,9.99,9.99
2013,"Lanear Sampson","Baylor","WR",71.13,204,NA,4.46,20,33.5,119,4.38,7.1
2013,"Ace Sanders","South Carolina","WR",67,173,NA,4.58,7,32,117,4.37,6.81
2013,"Brian Schwenke","California","C",75,314,31,4.99,31,26.5,108,4.74,7.31
2013,"Matt Scott","Arizona","QB",74.13,213,22,4.69,NA,31,118,3.99,6.69
2013,"Tharold Simon","Louisiana State","CB",74,202,NA,4.51,9,34,128,9.99,9.99
2013,"Dion Sims","Michigan State","TE",76.88,262,NA,4.75,22,35,112,4.52,7.36
2013,"Darius Slay","Mississippi State","CB",71.88,192,10,4.36,14,35.5,124,4.21,6.9
2013,"Geno Smith","West Virginia","QB",74.38,218,24,4.58,NA,33.5,124,9.99,9.99
2013,"Jared Smith","New Hampshire","DT",75.38,302,NA,5.08,28,32.5,115,4.39,7.2
2013,"Rodney Smith","Florida State","WR",76.38,225,NA,4.51,NA,34.5,120,4.07,7.03
2013,"Brad Sorensen","Southern Utah","QB",76.5,229,NA,4.97,NA,29,112,4.55,7.17
2013,"Ryan Spadola","Lehigh (PA)","WR",73.25,204,NA,4.48,15,33.5,119,4.07,6.72
2013,"Akeem Spence","Illinois","DT",72.63,307,NA,5.15,37,30,107,4.72,7.82
2013,"Zac Stacy","Vanderbilt","RB",68.38,216,NA,4.55,27,33,122,4.17,6.7
2013,"Daimion Stafford","Nebraska","FS",71.63,221,NA,4.69,21,30.5,111,9.99,7.06
2013,"Matt Stankiewitch","Penn State","C",75,302,NA,5.43,27,24,92,4.96,7.9
2013,"Jawanza Starling","Southern California","SS",72.75,202,NA,4.64,17,36,122,4.34,6.68
2013,"Jonathan Stewart","Texas A&M","ILB",75.75,242,NA,4.68,19,31,118,4.53,7.44
2013,"Kenny Stills","Oklahoma","WR",72.5,194,NA,4.38,16,33.5,124,4.35,9.99
2013,"Jake Stoneburner","Ohio State","TE",75.38,252,NA,4.65,18,34.5,116,4.27,7.12
2013,"Dax Swanson","Sam Houston State (TX)","CB",70,186,NA,4.56,15,33,122,9.99,9.99
2013,"D.J. Swearinger","South Carolina","FS",70.5,208,28,4.67,17,37,124,4.11,6.7
2013,"Rod Sweeting","Georgia Tech","CB",71.25,189,NA,4.42,11,37,124,9.99,9.99
2013,"Ryan Swope","Texas A&M","WR",72.13,205,NA,4.34,16,37,125,4.25,6.76
2013,"Bruce Taylor","Virginia Tech","ILB",73.38,234,NA,5.01,19,30.5,115,4.39,7.21
2013,"Devin Taylor","South Carolina","DE",79,266,NA,4.72,14,35,128,4.3,6.89
2013,"Jamar Taylor","Boise State","CB",70.63,192,NA,4.39,22,35,127,4.06,6.82
2013,"Stepfan Taylor","Stanford","RB",69.13,214,NA,4.76,17,30,110,4.5,7.13
2013,"Manti Te'o","Notre Dame","ILB",73.25,241,23,4.82,NA,33,113,4.27,7.13
2013,"Chase Thomas","Stanford","OLB",75.25,244,NA,4.91,18,32,113,4.31,7.17
2013,"Phillip Thomas","Frenso State (CA)","FS",72.5,208,NA,4.65,14,35,122,9.99,9.99
2013,"Shamarko Thomas","Syracuse","SS",68.88,213,NA,4.42,28,40.5,133,4.26,9.99
2013,"Kenbrell Thompkins","Cincinnati","WR",72.63,193,NA,4.54,8,33.5,121,4.21,6.88
2013,"Chris Thompson","Florida State","RB",67.13,192,NA,4.42,21,NA,NA,9.99,9.99
2013,"Hugh Thornton","Illinois","OG",75.25,320,NA,5.11,27,NA,NA,4.63,7.45
2013,"Levine Toilolo","Stanford","TE",80,260,NA,4.86,17,31,113,4.57,7.09
2013,"J.C. Tretter","Cornell (NY)","OG",75.63,307,NA,5.09,29,29.5,109,4.69,7.48
2013,"Desmond Trufant","Washington","CB",71.63,190,22,4.38,16,37.5,125,3.85,9.99
2013,"Matthew Tucker","Texas Christian","RB",72.38,221,NA,4.55,17,35.5,118,9.99,9.99
2013,"Kenny Vaccaro","Texas","FS",73,214,22,4.63,15,38,121,4.06,6.78
2013,"James Vandenberg","Iowa","QB",74.75,226,NA,4.92,NA,32,116,4.52,6.95
2013,"Conner Vernon","Duke","WR",72.25,196,NA,4.68,NA,32.5,125,4.22,6.93
2013,"Ricky Wagner","Wisconsin","OT",77.88,308,NA,5.17,20,31.5,101,4.91,7.94
2013,"Larry Warford","Kentucky","OG",75,332,NA,5.58,28,22.5,96,5.1,7.78
2013,"Chance Warmack","Alabama","OG",74,317,9,5.49,NA,NA,110,9.99,9.99
2013,"Cornelius Washington","Georgia","DE",76,265,NA,4.55,36,39,128,9.99,9.99
2013,"Earl Watford","James Madison (VA)","OG",75.38,300,NA,5.06,24,30,107,5,7.77
2013,"Menelik Watson","Florida State","OT",77.13,310,20,5.29,NA,24.5,103,5.01,8.31
2013,"Jason Weaver","Southern Mississippi","OT",76.38,313,NA,5.44,23,21,94,5.07,8.23
2013,"B.W. Webb","William & Mary (VA)","CB",70.25,184,NA,4.51,14,40.5,132,3.84,6.82
2013,"Kayvon Webster","South Florida","CB",70.5,195,NA,4.41,14,35,125,9.99,9.99
2013,"Bjoern Werner","Florida State","DE",75.25,266,NA,4.83,25,31,111,4.4,7.3
2013,"John Wetzel","Boston College","OT",79,315,NA,5.46,22,25,105,4.81,7.9
2013,"Markus Wheaton","Oregon State","WR",71,189,NA,4.45,20,37,120,4.02,6.8
2013,"J.J. Wilcox","Georgia Southern","SS",72,213,15,4.57,17,35,124,4.09,7.02
2013,"Brandon Williams","Missouri Southern","DT",73,335,NA,5.37,38,29.5,102,4.91,8.09
2013,"Jesse Williams","Alabama","DT",75.38,323,NA,4.94,30,NA,NA,9.99,9.99
2013,"Kerwynn Williams","Utah State","RB",68.13,196,NA,4.48,17,35,118,4.15,7.15
2013,"Nathan Williams","Ohio State","OLB",75,241,NA,4.88,24,35,113,4.44,6.99
2013,"Nicholas Williams","Samford (AL)","DT",76.5,309,NA,4.94,28,33,111,4.65,7.55
2013,"Shawn Williams","Georgia","SS",71.88,213,22,4.46,25,36,120,4.25,7.01
2013,"Steve Williams","California","CB",68.88,181,NA,4.42,12,40.5,128,4.1,6.89
2013,"Sylvester Williams","North Carolina","DT",74.63,313,25,5.03,27,26.5,102,4.8,7.93
2013,"Terrance Williams","Baylor","WR",74,208,NA,4.52,11,32.5,119,4.32,7.01
2013,"Tourek Williams","Florida International","DE",75,260,NA,4.92,25,33,112,9.99,9.99
2013,"Trevardo Williams","Connecticut","OLB",73.25,241,14,4.57,30,38,124,9.99,9.99
2013,"Braden Wilson","Kansas State","FB",76,251,NA,4.81,22,NA,NA,9.99,9.99
2013,"Marquess Wilson","Washington State","WR",74.63,194,NA,4.51,7,34.5,122,4.33,6.65
2013,"Tyler Wilson","Arkansas","QB",74,215,20,4.95,NA,28.5,112,4.39,7.22
2013,"George Winn","Cincinnati","RB",70.5,218,NA,4.75,22,34.5,119,9.99,9.99
2013,"Earl Wolff","North Carolina State","SS",71,209,NA,4.44,NA,39,134,4.07,9.99
2013,"Cierre Wood","Notre Dame","RB",71,213,NA,4.56,16,37.5,124,9.99,9.99
2013,"Robert Woods","Southern California","WR",73,201,23,4.51,14,33.5,117,4.47,7.15
2013,"Khalid Wooten","Nevada","CB",71,210,NA,4.53,17,33.5,117,4.18,6.95
2013,"Tom Wort","Oklahoma","ILB",73,235,NA,4.78,21,31.5,111,4.51,7.41
2013,"Blidi Wreh-Wilson","Connecticut","CB",73,195,33,4.53,14,36,128,4.12,6.97
NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Jared Abbrederis","Wisconsin","WR",73,195,32,4.5,4,30.5,116,4.08,6.8
2014,"Davante Adams","Frenso State (CA)","WR",72.88,212,NA,4.56,14,39.5,123,4.3,6.82
2014,"Maurice Alexander","Utah State","SS",73.25,220,NA,4.54,NA,38,123,4.51,7.05
2014,"Ricardo Allen","Purdue","CB",69.13,187,NA,4.61,13,35.5,116,4.15,9.99
2014,"Jace Amaro","Texas Tech","TE",77.38,265,NA,4.74,28,33,116,4.3,7.42
2014,"Antonio Andrews","Western Kentucky","RB",70.13,225,NA,4.82,20,29.5,104,4.49,7.24
2014,"Dri Archer","Kent State (OH)","WR",67.75,173,NA,4.26,20,38,122,4.06,6.86
2014,"George Atkinson","Notre Dame","RB",73.38,218,NA,4.48,19,38,128,4.46,7.07
2014,"Jeremiah Attaochu","Georgia Tech","OLB",75.25,252,NA,9.99,NA,NA,NA,9.99,9.99
2014,"Dion Bailey","Southern California","FS",71.75,201,NA,4.66,NA,34,112,4.15,6.97
2014,"Anthony Barr","UCLA","OLB",76.88,255,NA,4.66,15,34.5,117,4.19,6.82
2014,"Lamin Barrow","Louisiana State","ILB",73.38,237,NA,4.64,22,35,123,4.35,7.24
2014,"Odell Beckham","Louisiana State","WR",71.25,198,NA,4.43,7,38.5,122,3.94,6.69
2014,"Deion Belue","Alabama","CB",70.75,182,NA,4.48,11,NA,NA,9.99,9.99
2014,"Kelvin Benjamin","Florida State","WR",77,240,7,4.61,13,32.5,117,4.39,7.33
2014,"Bene Benwikere","San Jose State","CB",70.75,195,NA,4.63,10,40.5,122,4.38,6.94
2014,"Nat Berhe","San Diego State","SS",70.5,193,NA,4.71,15,35.5,116,4.22,7.08
2014,"Kapri Bibbs","Colorado State","RB",69.38,212,NA,4.67,24,29,104,9.99,9.99
2014,"Joel Bitonio","Nevada","OT",76.25,302,NA,4.97,22,32,113,4.44,7.37
2014,"Alfred Blue","Louisiana State","RB",74.38,223,NA,4.63,13,32,121,4.5,7.15
2014,"Russell Bodine","North Carolina","OG",75.13,310,NA,5.18,42,29,109,4.66,8.26
2014,"Conor Boffeli","Iowa","OG",76.13,298,NA,5.3,21,25,101,4.61,7.44
2014,"Chris Borland","Wisconsin","ILB",71.5,248,32,4.83,27,31,113,4.27,7.18
2014,"Blake Bortles","Central Florida","QB",77,232,28,4.93,NA,32.5,114,4.21,7.08
2014,"Tre Boston","North Carolina","FS",71.63,204,NA,4.59,18,35,115,4.31,7.04
2014,"Chris Boyd","Vanderbilt","WR",76,206,NA,4.73,12,NA,NA,9.99,9.99
2014,"Tajh Boyd","Clemson","QB",72.63,222,NA,4.84,NA,30.5,104,4.23,7.33
2014,"Carl Bradford","Arizona State","OLB",72.75,250,NA,4.76,23,37.5,122,4.3,7.25
2014,"Bashaud Breeland","Clemson","CB",71.38,197,NA,4.62,11,34.5,123,4.33,7.04
2014,"Teddy Bridgewater","Louisville","QB",74.13,214,20,9.99,NA,30,112,4.2,7.17
2014,"Justin Britt","Missouri","OT",77.88,325,NA,5.19,23,23,99,4.69,8.14
2014,"Jay Bromley","Syracuse","DT",75.13,306,NA,5.06,26,33.5,104,4.78,7.92
2014,"Terrence Brooks","Florida State","FS",70.88,198,NA,4.42,10,38,118,9.99,7.35
2014,"Corey Brown","Ohio State","WR",71.38,178,NA,4.51,NA,33,115,4.22,7.16
2014,"John Brown","Pittsburg State (KS)","WR",70,179,NA,4.34,NA,36.5,117,4.12,6.91
2014,"Jonathan Brown","Illinois","OLB",72.38,238,NA,5.03,16,31,108,4.56,7.77
2014,"Preston Brown","Louisville","ILB",73.25,251,NA,4.86,23,33,115,4.26,6.98
2014,"Martavis Bryant","Clemson","WR",75.75,211,14,4.42,16,39,123,4.15,7.18
2014,"Deone Bucannon","Washington State","SS",73,211,NA,4.49,19,36.5,124,4.26,6.96
2014,"Max Bullough","Michigan State","ILB",75.5,249,NA,4.78,30,31,111,4.3,7.22
2014,"Isaiah Burse","Frenso State (CA)","WR",70.38,188,NA,4.58,16,31,114,3.94,6.74
2014,"Trey Burton","Florida","WR",74.13,224,NA,4.62,NA,30,111,4.32,7.14
2014,"Michael Campanaro","Wake Forest","WR",69.38,192,NA,4.46,20,39,122,4.01,6.77
2014,"KaDeem Carey","Arizona","RB",69.38,207,NA,4.7,19,32.5,114,4.38,7.08
2014,"Derek Carr","Frenso State (CA)","QB",74.38,214,20,4.69,NA,34.5,110,4.2,9.99
2014,"Ryan Carrethers","Arkansas State","DT",73.25,337,NA,5.47,32,26,87,4.6,7.89
2014,"Travis Carrie","Ohio","CB",71.63,206,NA,4.49,17,NA,NA,9.99,9.99
2014,"Will Clarke","West Virginia","DE",78.13,271,NA,4.77,22,32,111,4.57,7.26
2014,"HaSean Clinton-Dix","Alabama","FS",73.38,208,NA,4.58,11,33,117,4.16,7.16
2014,"Jadeveon Clowney","South Carolina","DE",77.25,266,NA,4.53,21,37.5,123,4.43,7.27
2014,"Ross Cockrell","Duke","CB",72,191,NA,4.56,10,36.5,122,4.32,7.28
2014,"Brandon Coleman","Rutgers","WR",78,225,NA,4.56,21,32.5,NA,4.51,7.33
2014,"Deandre Coleman","California","DT",76.75,314,NA,5.12,24,NA,NA,9.99,9.99
2014,"Brandin Cooks","Oregon State","WR",69.75,189,NA,4.33,16,36,120,3.81,6.76
2014,"Damian Copeland","Louisville","WR",71,184,NA,4.5,12,40,120,3.9,6.53
2014,"J.C. Copeland","Louisiana State","FB",71.13,271,NA,4.95,23,28.5,111,4.58,7.68
2014,"Tim Cornett","Nevada Las Vegas","RB",72.25,209,NA,4.48,NA,34.5,124,4.26,7.01
2014,"Scott Crichton","Oregon State","DE",74.88,273,NA,4.84,24,31.5,108,4.29,7.19
2014,"Isaiah Crowell","Alabama State","RB",71,224,NA,4.57,23,38,116,9.99,9.99
2014,"Chris Davis","Auburn","CB",69.88,202,NA,4.54,15,NA,NA,9.99,9.99
2014,"Mike Davis","Texas","WR",72,197,NA,4.52,10,34,116,4.18,7
2014,"Anthony Denham","Utah","WR",76.5,235,NA,4.77,NA,32.5,NA,9.99,9.99
2014,"Darqueze Dennard","Michigan State","CB",70.88,199,NA,4.52,15,NA,NA,9.99,9.99
2014,"Pierre Desir","Lindenwood (MO)","CB",73,198,NA,4.59,11,35,133,4.3,6.86
2014,"Ahmad Dixon","Baylor","SS",72,212,NA,4.64,14,32,111,4.5,7.55
2014,"Brandon Dixon","Northwest Missouri State","CB",71.5,203,NA,4.41,17,32.5,116,4.27,7.15
2014,"Aaron Donald","Pittsburgh","DT",72.75,285,NA,4.68,35,32,115,4.39,7.11
2014,"Jonathan Dowling","Western Kentucky","FS",74.75,190,NA,4.52,8,33.5,116,4.24,7.04
2014,"Dakota Dozier","Furman (SC)","OG",75.63,313,NA,5.42,23,24,100,4.89,8.14
2014,"Joe Don Duncan","Dixie State (UT)","TE",74.63,268,NA,4.79,35,NA,NA,9.99,9.99
2014,"Kony Ealy","Missouri","DE",76,273,NA,4.92,22,31,113,4.45,6.83
2014,"Dominique Easley","Florida","DT",73.75,288,NA,4.93,26,NA,NA,9.99,9.99
2014,"Eric Ebron","North Carolina","TE",76.38,250,16,4.6,24,32,120,9.99,9.99
2014,"Kasim Edebali","Boston College","OLB",74,253,NA,4.79,19,34.5,114,4.35,7.2
2014,"Kadeem Edwards","Tennessee State","OG",76.25,313,NA,5.25,26,27,99,4.82,7.95
2014,"Bruce Ellington","South Carolina","WR",69.38,197,NA,4.45,15,39.5,120,3.95,6.69
2014,"Justin Ellis","Louisiana Tech","DT",73.5,334,NA,5.27,25,28,91,4.75,7.81
2014,"IK Enemkpali","Louisiana Tech","DE",72.75,261,NA,4.78,28,34,112,4.65,7.67
2014,"Quincy Enunwa","Nebraska","WR",74,225,NA,4.41,19,NA,NA,9.99,9.99
2014,"Mike Evans","Texas A&M","WR",76.75,231,25,4.53,12,37,NA,4.26,7.08
2014,"Shaquelle Evans","UCLA","WR",73.25,213,NA,4.51,13,34.5,122,4.21,7.07
2014,"Antone Exum","Virginia Tech","CB",71.63,213,NA,4.59,17,35,116,4.13,7.05
2014,"David Fales","San Jose State","QB",73.63,212,NA,4.99,NA,28,102,4.5,7.55
2014,"Matt Feiler","Bloomsburg","OT",77.88,330,NA,5.37,36,26.5,102,4.86,8.13
2014,"Ego Ferguson","Louisiana State","DT",74.88,315,NA,4.98,24,NA,NA,9.99,9.99
2014,"C.J. Fiedorowicz","Iowa","TE",77.5,265,NA,4.76,25,31.5,115,4.26,7.1
2014,"Tim Flanders","Sam Houston State (TX)","RB",68.63,207,NA,4.75,20,32,112,9.99,7.07
2014,"Cameron Fleming","Stanford","OT",76.88,323,NA,5.28,26,23.5,97,5,8.24
2014,"David Fluellen","Toledo","RB",71.13,224,NA,4.72,NA,36.5,120,9.99,6.9
2014,"Dee Ford","Auburn","DE",74.13,252,NA,9.99,NA,NA,NA,9.99,9.99
2014,"Khairi Fortt","California","OLB",74.25,248,NA,4.7,30,36,120,9.99,9.99
2014,"Bennie Fowler","Michigan State","WR",73.25,217,NA,4.52,NA,36,125,4.18,7.06
2014,"Austin Franklin","New Mexico State","WR",70.63,189,NA,4.56,7,36,123,4.33,7.07
2014,"Devonta Freeman","Florida State","RB",68.25,206,NA,4.58,NA,31.5,116,4.26,7.11
2014,"Kyle Fuller","Virginia Tech","CB",71.75,190,NA,4.49,12,38.5,127,4.19,6.9
2014,"Zach Fulton","Tennessee","OG",76.63,316,NA,5.16,25,24.5,98,5.16,7.87
2014,"Tyler Gaffney","Stanford","RB",71.5,220,NA,4.49,NA,36.5,115,4.18,6.78
2014,"E.J. Gaines","Missouri","CB",69.63,190,NA,4.44,15,NA,NA,9.99,9.99
2014,"Phillip Gaines","Rice (TX)","CB",72.38,193,NA,4.38,11,36.5,122,4.04,6.62
2014,"Jeremy Gallon","Michigan","WR",67.5,185,NA,4.49,15,NA,NA,9.99,9.99
2014,"Jimmy Garoppolo","Eastern Illinois","QB",74.25,226,24,4.97,NA,30.5,110,4.26,7.04
2014,"James Gayle","Virginia Tech","DE",75.75,259,NA,4.7,26,37,122,4.27,7.19
2014,"Jeremiah George","Iowa State","ILB",71.25,234,NA,4.91,28,33,115,9.99,9.99
2014,"Justin Gilbert","Oklahoma State","CB",72.13,202,NA,4.37,20,35.5,125,9.99,6.92
2014,"Crockett Gillmore","Colorado State","TE",77.88,260,NA,4.89,NA,33.5,120,4.44,7.42
2014,"Demetri Goodson","Baylor","CB",71,194,NA,4.52,11,37,123,4.34,6.8
2014,"Ryan Grant","Tulane (LA)","WR",72.38,199,NA,4.64,8,35.5,117,4.11,6.68
2014,"Xavier Grimble","Southern California","TE",76.25,257,NA,4.76,NA,26.1,112,9.99,9.99
2014,"Ryan Groy","Wisconsin","OG",76.63,316,NA,5.19,26,26.5,108,4.47,7.49
2014,"RaShede Hageman","Minnesota","DT",77.88,310,13,5.02,32,35.5,113,4.5,7.87
2014,"Andre Hal","Vanderbilt","CB",70.38,188,NA,4.5,15,35.5,117,4.27,7.14
2014,"Jon Halapio","Florida","OG",75.5,323,NA,5.34,NA,21.5,99,4.83,8.26
2014,"Victor Hampton","South Carolina","CB",69,197,NA,4.69,20,33.5,116,4.2,7.01
2014,"Jonotthan Harrison","Florida","C",75.5,304,NA,5.15,27,27,112,4.86,7.97
2014,"Taylor Hart","Oregon","DE",78.13,281,NA,4.92,21,NA,NA,9.99,9.99
2014,"Matt Hazel","Coastal Carolina (SC)","WR",73,198,NA,4.5,15,36.5,116,4.2,7.08
2014,"Marcus Heit","Kansas State","LS",75,258,NA,4.91,NA,29,NA,9.99,9.99
2014,"Seantrel Henderson","Miami (FL)","OT",79.13,331,NA,5.04,NA,24,93,4.77,8.15
2014,"Robert Herron","Wyoming","WR",69.13,193,NA,4.48,18,35.5,124,4.27,6.84
2014,"Ryan Hewitt","Stanford","FB",76.13,246,NA,4.87,NA,33,116,4.35,7.04
2014,"Jeremy Hill","Louisiana State","RB",72.63,233,NA,4.56,20,29,112,9.99,9.99
2014,"Anthony Hitchens","Iowa","OLB",72.38,240,NA,4.74,23,31.5,115,4.45,7.15
2014,"Cody Hoffman","Brigham Young","WR",75.88,223,NA,4.65,13,27.5,108,4.2,6.89
2014,"Adrian Hubbard","Alabama","OLB",78,257,NA,4.69,NA,38.5,116,9.99,9.99
2014,"Josh Huff","Oregon","WR",71.25,206,NA,4.51,14,35.5,115,9.99,9.99
2014,"Marqueston Huff","Wyoming","FS",71.13,196,NA,4.49,15,35.5,116,4.19,7.26
2014,"Allen Hurns","Miami (FL)","WR",73.25,198,NA,4.55,14,31,120,4.5,7.23
2014,"Carlos Hyde","Ohio State","RB",71.88,230,9,4.62,19,34.5,113,9.99,9.99
2014,"Kerry Hyder","Texas Tech","DT",74.5,290,NA,5.1,20,29.5,108,4.33,7.23
2014,"Gabe Ikard","Oklahoma","C",75.63,304,NA,5.13,22,26,102,4.37,7.3
2014,"Bennett Jackson","Notre Dame","CB",71.88,195,NA,4.51,13,38,127,4,6.75
2014,"Gabe Jackson","Mississippi State","OG",75.25,336,NA,5.34,30,29,108,4.78,8.25
2014,"Nic Jacobs","McNeese State (LA)","TE",76.75,269,NA,4.89,15,NA,NA,9.99,9.99
2014,"JaWuan James","Tennessee","OT",78,311,NA,5.34,22,29,102,4.56,7.42
2014,"Kendall James","Maine","CB",70.5,180,NA,4.44,9,39,NA,4.19,6.81
2014,"Jeff Janis","Saginaw Valley State (MI)","WR",74.88,219,NA,4.42,20,37.5,123,3.98,6.64
2014,"Stanley Jean-Baptiste","Nebraska","CB",74.63,218,NA,4.61,13,41.5,127,4.33,9.99
2014,"Jackson Jeffcoat","Texas","DE",75,247,NA,4.63,18,36,123,4.18,6.97
2014,"Marcel Jensen","Frenso State (CA)","TE",77.75,259,NA,4.85,24,35,114,4.6,7.38
2014,"Timmy Jernigan","Florida State","DT",73.63,299,NA,5.06,27,29.5,101,4.83,9.99
2014,"Anthony Johnson","Louisiana State","DT",74.5,308,NA,5.24,20,24.5,101,4.83,7.93
2014,"Dontae Johnson","North Carolina State","FS",74.13,200,NA,4.45,12,38.5,123,4.24,6.82
2014,"Storm Johnson","Central Florida","RB",71.63,209,NA,4.6,16,35.5,116,9.99,9.99
2014,"Wesley Johnson","Vanderbilt","OT",77.38,297,NA,5.11,26,29,111,4.64,7.4
2014,"Christian Jones","Florida State","ILB",75.13,240,NA,4.74,NA,33.5,114,9.99,9.99
2014,"DaQuan Jones","Penn State","DT",75.75,322,NA,5.35,25,27.5,100,4.78,7.73
2014,"Howard Jones","Shepherd (WV)","OLB",74.5,235,NA,4.6,21,40.5,123,4.41,7.16
2014,"TJ Jones","Notre Dame","WR",71.63,188,NA,4.48,NA,33,117,4.27,6.82
2014,"Reggie Jordan","Missouri Western","FB",74.88,240,NA,4.77,24,30,115,4.3,7.22
2014,"Henry Josey","Missouri","RB",68.13,194,NA,4.43,20,34.5,116,4.13,7.07
2014,"Lamarcus Joyner","Florida State","CB",68,184,NA,4.55,14,37.5,123,4.4,7.26
2014,"Devon Kennard","Southern California","OLB",75,249,NA,4.7,23,30,112,4.32,7.25
2014,"Zack Kerr","Delaware","DT",73.38,326,NA,5.08,28,28.5,99,4.71,7.93
2014,"Christian Kirksey","Iowa","OLB",73.75,233,NA,4.72,16,32,122,9.99,9.99
2014,"Cyrus Kouandjio","Alabama","OT",78.75,322,NA,5.59,21,27.5,96,4.84,7.71
2014,"Kenny Ladler","Vanderbilt","FS",72.13,207,NA,4.7,24,36.5,126,9.99,9.99
2014,"Jarvis Landry","Louisiana State","WR",71.5,205,NA,4.65,12,28.5,110,9.99,9.99
2014,"Tyler Larsen","Utah State","C",75.63,313,NA,5.17,36,23.5,101,4.7,8.22
2014,"Cody Latimer","Indiana","WR",74.5,215,NA,4.52,23,NA,NA,9.99,9.99
2014,"Demarcus Lawrence","Boise State","DE",74.88,251,NA,4.8,20,34.5,112,4.31,7.46
2014,"Nevin Lawson","Utah State","CB",69.5,190,NA,4.48,16,33,120,4.4,7.12
2014,"Marqise Lee","Southern California","WR",71.75,192,NA,4.52,NA,38,126,4.01,9.99
2014,"Charles Leno","Boise State","OT",75.88,303,NA,5.21,21,29,108,4.4,7.57
2014,"A.C. Leonard","Tennessee State","TE",74.38,252,NA,4.5,20,34,127,9.99,9.99
2014,"Taylor Lewan","Michigan","OT",79.13,309,NA,4.87,29,30.5,116,4.49,7.39
2014,"Isaiah Lewis","Michigan State","SS",69.88,211,NA,4.6,15,36.5,122,4.47,7.05
2014,"Brandon Linder","Miami (FL)","OG",77.63,311,NA,5.35,30,26.5,99,9.99,9.99
2014,"Corey Linsley","Ohio State","C",74.63,296,NA,5.24,36,27,NA,9.99,9.99
2014,"Boseko Lokombo","Oregon","OLB",74.13,225,NA,4.66,NA,NA,122,4.3,7.15
2014,"Craig Loston","Louisiana State","SS",72.63,217,NA,4.65,12,32.5,117,4.35,7.15
2014,"Marcus Lucas","Missouri","WR",75.75,218,NA,4.6,20,36,123,4.25,7.07
2014,"Colt Lyerla","Oregon","TE",75.88,242,24,4.61,15,39,127,9.99,9.99
2014,"Aaron Lynch","South Florida","DE",77,249,NA,4.76,18,NA,NA,9.99,9.99
2014,"Arthur Lynch","Georgia","TE",76.63,258,NA,4.82,28,29.5,115,4.35,7.38
2014,"Jordan Lynch","Northern Illinois","QB",72.13,217,NA,4.76,NA,29.5,109,4.2,6.55
2014,"Khalil Mack","Buffalo","OLB",74.63,251,NA,4.65,23,40,127,4.18,7.08
2014,"Cody Mandell","Alabama","P",74.5,216,NA,4.89,NA,27,NA,9.99,9.99
2014,"Eathyn Manumaleuna","Brigham Young","DT",74.25,296,NA,5.16,29,28,100,4.61,7.78
2014,"Johnny Manziel","Texas A&M","QB",71.75,207,32,4.68,NA,31.5,112,4.03,6.75
2014,"Cassius Marsh","UCLA","DE",76,252,NA,4.89,14,32,108,4.25,7.08
2014,"Kareem Martin","North Carolina","DE",77.88,272,NA,4.72,22,35.5,128,4.33,7.2
2014,"Marcus Martin","Southern California","C",75.38,320,NA,5.38,23,NA,NA,9.99,9.99
2014,"Zack Martin","Notre Dame","OT",76.25,308,NA,5.22,29,28,104,4.59,7.65
2014,"Tre Mason","Auburn","RB",68.5,207,NA,4.5,NA,38.5,125,4.15,9.99
2014,"Jeff Mathews","Cornell (NY)","QB",75.75,223,NA,5.26,NA,25.5,104,4.36,7.14
2014,"Jake Matthews","Texas A&M","OT",77.5,308,NA,5.07,24,30.5,104,4.47,7.34
2014,"Jordan Matthews","Vanderbilt","WR",75.13,212,29,4.46,21,35.5,120,4.18,6.95
2014,"Josh Mauro","Stanford","DE",77.88,271,NA,5.21,21,32,115,4.51,7.43
2014,"A.J. McCarron","Alabama","QB",75.25,220,NA,4.94,NA,28,99,4.34,9.99
2014,"Daniel McCullers","Tennessee","DT",78.75,352,NA,5.18,27,20.5,104,9.99,9.99
2014,"Keith McGill","Utah","CB",75.38,211,NA,4.51,NA,39,128,4.18,7.29
2014,"Jerick McKinnon","Georgia Southern","RB",68.88,209,NA,4.41,32,40.5,132,4.12,6.83
2014,"Zach Mettenberger","Louisiana State","QB",76.88,224,NA,9.99,NA,NA,NA,9.99,9.99
2014,"Jack Mewhort","Ohio State","OT",78,309,NA,5.37,28,26,100,4.64,7.79
2014,"Tevin Mims","South Florida","DE",76,260,NA,4.95,17,27.5,116,9.99,9.99
2014,"Terrance Mitchell","Oregon","CB",71.13,192,NA,4.63,NA,34,116,4,6.57
